,name,category,note,author,url,downloads,votes,comments
143,快速切换手机网络模式,工具,快速在 Wi-Fi、蜂窝数据、飞行模式间切换,鸡仔,https://www.icloud.com/shortcuts/022824be4e8947f49962b9448861f6a4,3846,33,11
144,备份所有捷径到 iCloud,工具,将捷径以文件形式备份到 iCloud Shortcuts/Backups 目录,纪连,https://www.icloud.com/shortcuts/3a50c82af0894dbdac0bdcaf1a671bf2,3173,33,2
145,微信聊天背景生成,工具,1.自适应屏幕分辨率 2.可设置「文本颜色」「文本大小」3.个性主题,小悟空,https://www.icloud.com/shortcuts/1290aed343c94cf48f5b33cfcb7665d7,4117,32,11
146,越狱插件推荐,阅读,越狱有什么好玩的插件？来这里看看50+篇插件文章介绍，持续更新。,花小醉,https://www.icloud.com/shortcuts/44f5bc68141d43b4886dc818d6d37b97,3254,32,4
147,一键支付,生活,【求赞】化繁为简，精简为最常用支付功能,大先生,https://www.icloud.com/shortcuts/f751e19cf5884750b458e368ff4b51df,1694,32,3
148,搜索优惠券(极速版),效率,极致简洁，一键搜索优惠券，极速响应，支持淘宝、天猫、京东,Sephilex,https://www.icloud.com/shortcuts/ce381b917f6447a1890554863a42b9bb,4747,32,1
149,生成 PDF,工具,把文字、网页生成 PDF 文件格式,鸡仔,https://www.icloud.com/shortcuts/11281f1f24ff420ebfc9e5466b916e67,3223,32,5
150,自由编辑任意网页,工具,让 Safari 页面变得可以随意编辑,纪连,https://www.icloud.com/shortcuts/12511ea6c99f4d66b60323047e0af937,2251,32,8
151,记录消费,工具,动动手记录你的每一笔消费,爱你不止3000,https://www.icloud.com/shortcuts/45e527c3ab9f430bb37e99e90f3bb9f5,4861,31,9
152,支付宝到账金额（意淫专用）,娱乐,"支付宝收款到账XX元？你来定！
（iOS 12的小伙伴点进来看一下简介）",꧁IT Man꧂,https://www.icloud.com/shortcuts/c38bb36d4ddf4f859c1f6576d8ef619b,3041,31,6
153,极简电影,工具,以最简单的方式查看：热映电影,小悟空,https://www.icloud.com/shortcuts/6821871f623e45039c5340099dc542ba,6875,31,12
154,微博照片去水印,工具,通过纯物理方法去除微博图片水印 😂,小悟空,https://www.icloud.com/shortcuts/8779fb45e1814080824724493f27d20b,6676,31,14
155,小悟空快捷指令,工具,可查看小悟空最新发布的快捷指令，快速查看教程、安装，以及分享给好友,小悟空,https://www.icloud.com/shortcuts/6638657b5c32470888721961eb42c7cd,6420,31,12
156,分解质因数,效率,学生好帮手！,Panda - 刘三岁,https://www.icloud.com/shortcuts/df735258c2954421b4e65bb3b6e9fc59,1124,31,3
157,.Thor库,工具,强大的Thor文件库，内附使用教程，持续更新中…,黑悟空,https://www.icloud.com/shortcuts/9097fa1569b6485b816d6fce8f7c8f4c,5883,31,9
158,快名片,效率,生成一个二维码，他人扫描即可添加选择的联系人至前者的通讯录,寒冰SC,https://www.icloud.com/shortcuts/a5e4a875f54448fe8b9d1634daebdd40,2076,31,6
159,App Store地区和ID账号切换,工具,可随意更改Apple ID和应用商店地区，可以下载其他地区各类APP,Christina Campbell,https://www.icloud.com/shortcuts/5efd9638d6dc45ba95d8078aaef322c4,5428,30,23
160,智能翻译（64种语言）,效率,【求赞】支持全球64种常用需要翻译。还包括：繁体中文、粤语、文言文,大先生,https://www.icloud.com/shortcuts/0acb00fb0ea84f0fbf872dc27d7b5fc7,2737,30,2
161,朋友圈防折叠,工具,新版本，更加自动化，无需来回切换,顾晨,https://www.icloud.com/shortcuts/7d79c1937fe94e85a8aed6e8f061ce27,3282,30,11
162,高德导航 高效率版,音乐,极致精简全自动语音高德导航 自动播放网易私人FM，优化后台顺序方便切歌，为您开车安全负责！,SHUTDOWN,https://www.icloud.com/shortcuts/b8359ea929954310beadcb2efc806a4c,2453,30,3
163,解锁iPhone隐藏技能系列,工具,常用的App，隐藏着哪些好用功能？生活的小需求，又有哪些App可以搞定？每周末，带你“解锁”,小悟空,https://www.icloud.com/shortcuts/565ccde170db4911a0f44a66941aa2e1,4042,29,6
164,每天早上自动更换必应壁纸,娱乐,实现每天「自动更换壁纸」的效果 「注：需iOS13 beta3 以上版本」,小悟空,https://www.icloud.com/shortcuts/f3a1686c40a7410b8bf9b68de28c05d3,2683,29,14
165,弓长个章,娱乐,弓长个章，各种章,Nicolas-kings,https://www.icloud.com/shortcuts/fb692ba71fc448fca4951bf7efbd4a2b,2253,29,9
166,B站视频超高清下载器,工具,B站视频则默认保存到相册.然后自动打开相册查看,追逐梦想43版本,https://www.icloud.com/shortcuts/e8e31329047e4143ae609e145ee4d655,5850,29,9
167,PPT转PDF,工具,将PPT文档转换为PDF,小悟空,https://www.icloud.com/shortcuts/0a69dd6e50ce4b45bc7573158e3fd220,1984,29,4
168,下载网易音乐 MV 视频,音乐,下载 MV 视频保存到相册支持清晰度选择,61,https://www.icloud.com/shortcuts/7924bf455dc843828d78b32bd6400272,4834,29,12
169,App Store软件翻译成中文,工具,集合软件描述翻译、切换商店地区于一身的快捷指令。其中，翻译结果经过精心排布，拥有极佳舒适的阅读体验,小悟空,https://www.icloud.com/shortcuts/6d568fb0f1ef4b2d8ebdaaad2327f2a1,3212,28,26
170,淘宝隐藏券查询(极速版),生活,淘宝隐藏券查询，极速版，淘宝端拷贝链接即可使用。,道长@ASO黑科技,https://www.icloud.com/shortcuts/43137b4a0f2243d1b63a7a82104d13e1,6964,28,6
171,全自动百度云超速下Alook版ios12,效率,ios13系统不建议使用此版本可以使用我的13专用版，实际测试13系统捷径更好用,变量,https://www.icloud.com/shortcuts/9955189a6e11414fa5fe99e3b2e79d04,1915,28,16
172,截图神器,效率,有个网址，分享一波,孤独二道贩子,https://www.icloud.com/shortcuts/07e3f515d3bd41a881202d6e90da00f1,7212,28,4
173,接码小助手,工具,29个免费好用无需注册的接码平台。再也不怕什么网站都要验证码了,黑悟空,https://www.icloud.com/shortcuts/b5cfe8ab1e10438d86838e95a001ed2b,3204,28,1
174,打开蚂蚁森林,效率,一键打开支付宝蚂蚁森林收能量，可配合siri使用。,开心诡,https://www.icloud.com/shortcuts/bc67a878bf6c4d47bcf62a4b45020375,4906,28,9
175,五星好评,效率,几千条五星好评模版随机生成，自动复制到剪切板！妈妈再也不用担心我写评论时词穷了！,高哥靠脸吃饭,https://www.icloud.com/shortcuts/77a6cbcca4d44d54a06293cdc88ca593,4639,28,11
176,快捷指令使用手册,阅读,根据苹果官方文档制作，快速查阅教程文档，学习捷径从入门到精通,小悟空,https://www.icloud.com/shortcuts/dc83a6d0387343b9ade02579a3bb1108,4376,28,7
177,相册选择图片OCR识别文字,效率,利用【白描取字】，运行捷径之后可直接在相册多选图片，直接进入白描取字的批量识别并且复制。可批量,Tolecen,https://www.icloud.com/shortcuts/7c9ed7a053464416861583ef93e82ec1,3165,28,2
178,Instagram视频秒存 iOS13,娱乐,iOS13 可用的 Instagram视频下载，纯净无广告,jsm,https://www.icloud.com/shortcuts/fcec829fc28d41b286f51bb6b13b1db6,3066,27,11
179,新建捷径组,效率,还在为捷径过多而烦恼？这个捷径可以帮你合成多个捷径，之后删除原有的捷径也没有问题～,Veritas,https://www.icloud.com/shortcuts/78ab2e0381534923be67ff8eceb9f154,1496,27,31
180,Emoji微信引用回复,娱乐,效果可能会超出你的预期💁🏻‍♂️,小悟空,https://www.icloud.com/shortcuts/47904167647b40139a26acbafe901667,2845,27,15
181,看妹子,娱乐,21种风格的妹子图，总有你喜欢的，你懂得~,清风不识字,https://www.icloud.com/shortcuts/ecb4a3bfbfe445dca86933b615b1c47d,2913,27,17
182,文字转Emoji,工具,比如“中美合拍的西游记”->“🇨🇳🇺🇸📦📽️🇩🇪⬅️🏊🐓”,小悟空,https://www.icloud.com/shortcuts/32b42ad7ac654ad8a19d012f0793d507,7638,27,1
183,早上好啊,生活,播报最近天气及音乐播放。使用前请先阅读详细说明，如有问题请参考评论的反馈内容。,ᴍʀ.ᴢʜᴀᴏ,https://www.icloud.com/shortcuts/d2e51849b9ad458f80f68f7854f35af6,6954,27,53
184,智能助手,效率,查汇率，诗词，新闻，天气，单位，菜谱，股票，翻译，邮编，笑话，购物，计算，日期时间，电视节目等。,Kim,https://www.icloud.com/shortcuts/33c21ae1a76f4318b4c8eb3e60a7adc0,3412,27,5
185,谷歌以图搜图,效率,快速地从谷歌images中找到高清原图,rιcĸen,https://www.icloud.com/shortcuts/921cafe13bdd48dbafcfe324b7ad159d,2839,27,0
186,siri我要听歌（通用版）,音乐,【求赞】嘿siri，我要听歌,大先生,https://www.icloud.com/shortcuts/0f4c6f2b477f48efa0013a5c66c8e606,4146,26,19
187,朋友圈图片语音评论,社交,朋友圈语音和图片的结合。,iGeniusMac,https://www.icloud.com/shortcuts/cf57d5f2d17b4a7d90bd169b2c0cf082,4009,26,31
188,迅雷安装器,工具,一键安装 iOS 版迅雷。,空一格,https://www.icloud.com/shortcuts/b4bc650d23ad43f7a38f886321dde64c,13790,26,2
189,照片拼图,工具,捷径内的照片拼图捷径，添加保存功能,于明浩,https://www.icloud.com/shortcuts/561152143d0c4b1cbf035ecfb0d5984f,2921,26,7
190,爬图片,效率,图片一键抓取，支持网页，应用以及链接~,Veritas,https://www.icloud.com/shortcuts/0533314160c640bbaa6cffa7daa44ba6,4855,26,6
191,每日Bing壁纸,生活,每日Bing壁纸,Watish,https://www.icloud.com/shortcuts/33abf5192f5443cc91b1374033596b75,8858,25,6
192,三合一付款码生成,工具,三合一付款码   Beta 1 （使用前先点击进来看看详细说明）,꧁IT Man꧂,https://www.icloud.com/shortcuts/116fe1191a1d4618bd66446e9b8743f3,1396,25,19
193,微生活 13版,生活,「iOS13专版」「蚂蚁森林、庄园」「公交、地铁乘车码」「支付宝、微信扫一扫」「测网速」等快捷方式,小悟空,https://www.icloud.com/shortcuts/14de6cff7a684214948455484cc7d676,3998,25,20
194,情话宝典,社交,世上最浪漫和最自私的话就是：你是我一个人的。,花小醉,https://www.icloud.com/shortcuts/47c0d524181d45a0a4d74a6630bff974,4073,25,5
195,睡觉,效率,关WIFI 蜂窝数据 蓝牙 开启勿扰模式 和低电量模式,132****8010,https://www.icloud.com/shortcuts/a3c92121fe38411c9580a89001d27b3f,3359,25,8
196,查询空气质量,生活,支持定位和指定街道，优化运行速度,于明浩,https://www.icloud.com/shortcuts/283358cec008498587d43cd61dc6ddbd,3485,25,4
197,唱吧歌曲下载,音乐,支持 Siri 的唱吧歌曲下载捷径,乐魂,https://www.icloud.com/shortcuts/5c95c0aec4844deab8d65052cee3c9a4,1088,25,10
198,微信花式头像,社交,微信头像加🐷、🐶、帅，个性头像任你改变,小悟空,https://www.icloud.com/shortcuts/1a562eb536114378b64e3282223a1cbe,1557,25,0
199,照片 EXIF 数据,工具,查看选定照片的 EXIF 数据,24Says,https://www.icloud.com/shortcuts/554c168a5cee458fbc33fa810fb0cc0f,3623,25,11
200,生日助手,生活,记录生日🎂🎂🎂发送祝福,黑悟空,https://www.icloud.com/shortcuts/77934e73961a4e90bbfd3b75a3dc866f,1878,25,11
201,App Store 应用详情页翻译,工具,专注于解决语言障碍,Ye Han,https://www.icloud.com/shortcuts/dde8dc35e61648e19db2c36574e02eda,2457,25,7
202,扫码付款,生活,快速打开微信，支付宝支付功能，带图标版,失落无意义,https://www.icloud.com/shortcuts/9f951c963904464f9cf52d0ab750f529,2717,24,16
203,指令自动化,效率,定时执行你的快捷指令，打开应用，或者发送通知，进行系统设置,Veritas,https://www.icloud.com/shortcuts/216a2170a39340519b1f6ac7a15177ac,1845,24,13
204,日本传统色 🇯🇵,工具,随机一个日本传统色的图片,乙醚。,https://www.icloud.com/shortcuts/21936eeb8a01431d873f10496e7429cd,1659,24,0
205,把 Live Photo 转成 GIF,工具,选择相册里的 Live Photo 一键转换成 GIF 动图,鸡仔,https://www.icloud.com/shortcuts/0d3bec59c088408290e1df795cadb2be,2904,24,2
206,快递柜取件提醒,生活,是否经常忘记取快递柜的快递？收到取件短信，复制并运行，会解析出取件码和柜号，并在指定的时间提醒取件。,Kᴇʟᴠɪɴ,https://www.icloud.com/shortcuts/b7f636b47c1a47f8bca65db777e927bb,1880,23,8
207,iOS12免越狱改苹果X手势,工具,改X的手势,拾空,https://www.icloud.com/shortcuts/c18f644ec9eb459ea33f32bb11c79c1e,2971,23,15
208,siri我要点歌（通用版）,音乐,【求赞】支持网易云音乐、QQ音乐、酷狗音乐、直接播放4种播放模式,大先生,https://www.icloud.com/shortcuts/099b58c91f4542068377f02ea9c1011f,6616,23,28
209,云拥有 Mac Pro 与 Pro...,娱乐,请在 Wi-Fi 环境下使用,不郑,https://www.icloud.com/shortcuts/a5581e02047944e0b390e234747da4c7,2754,23,4
210,朋友圈发动态图片,工具,有一张好玩有趣的动图，想发朋友圈怎么办？或许这个能帮助到你,小悟空,https://www.icloud.com/shortcuts/e8c645e0348d48c08b27242f657c6106,3817,23,3
211,捷径社区,效率,捷径端的捷径社区。,花小醉,https://www.icloud.com/shortcuts/7bf9bdb74b2f4f789cead94564e6bad5,3415,23,7
212,三大运营商携号转网,工具,携号转网以及三大运营商常用的短信指令,Nicolas-kings,https://www.icloud.com/shortcuts/b565a188fba64e488feef49596e2e663,2453,23,6
213,旅游攻略,生活,获取景点游玩攻略的PDF文件，攻略数据来源于马蜂窝、携程和穷游网站,mappo,https://www.icloud.com/shortcuts/66f5f1ae1dcb436eb3bfc2c4ff5d8eb4,1789,23,2
214,音乐全网搜,音乐,开启音乐之旅吧！,𝙆𝙖𝙩,https://www.icloud.com/shortcuts/fdba5562e55542dcbd6b0ce4cd4c6fd8,7558,23,1
215,翻译君,工具,  文言文 都能翻译的神器！,Marin9090,https://www.icloud.com/shortcuts/736270dcf82546979048472a340d73ff,3212,23,10
216,重启设备,工具,一个简单的重启手机的捷径，简单快捷，无需配合其他物理按键。,Chawin,https://www.icloud.com/shortcuts/a0203d6371654a0d86152a5ec9e44adf,4089,23,6
217,图片增加贴纸,生活,有很多很多很多很多好看的 emoji 和圣诞帽 🎄🎅,Alen,https://www.icloud.com/shortcuts/455f608dc4c948e7885e4278a24f3eb3,2492,23,7
218,飞鸽传书,社交,说一些不敢对某人说的话 ,Nicolas-kings,https://www.icloud.com/shortcuts/362799d4db43453083e3690d3aa3fd0e,2501,22,19
219,英语文章转换为单词表,工具,将一篇英语文章中的单词提取出来,小悟空,https://www.icloud.com/shortcuts/c2b79feaafc14bfea400d5518ab73fcd,1354,22,12
220,正则小字典beta3,工具,您身边的正则助手,jsm,https://www.icloud.com/shortcuts/3aebd69e103141ce921a89843cf3e0e8,899,22,14
221,无敌资讯追踪,效率,拥有海量订阅源，万事皆可追踪,x10,https://www.icloud.com/shortcuts/05a96dc044a44582a4d991ad607ac919,1812,22,2
222,DIY图片背景色,生活,DIY图片背景色以及图片样式,Nicolas-kings,https://www.icloud.com/shortcuts/d5e20bb5775c4ff3aa93dccd4f52c65b,1842,22,4
223,文字转Siri语音,工具,输入文字内容后，可转换为Siri朗读的音频文件,小悟空,https://www.icloud.com/shortcuts/c5efd598c6144a8f9f01b9b24f0004f1,1493,22,10
224,一键拨打人工客服,效率,一键拨打客服电话，省去中间环节,DC,https://www.icloud.com/shortcuts/a49ea265237f4d8c8b8d871fe89a4271,3749,22,12
225,星座运势-一键获取运势分析,娱乐,一键查询你的星座运势。,道长@ASO黑科技,https://www.icloud.com/shortcuts/da28f595cb1d424a95fe3ae3012a05db,3476,22,9
226,解压百度网盘压缩包,效率,用于解压百度网盘下载的zip文件,航,https://www.icloud.com/shortcuts/6e211036701a44119aac74006464df33,2697,22,1
227,为捷径分组,工具,这个捷径是一个捷径文件夹,Alen,https://www.icloud.com/shortcuts/fbd4623de7a94bea93d5efe759b5d134,1515,22,2
228,电脑远程控制,工具,电脑远程控制，Mac PC通用,Ye Han,https://www.icloud.com/shortcuts/33dfb5392fbf44b4be1d4caccd187293,1380,22,3
229,从视频提取音频,工具,「优化iOS13体验」功能全，使用简单的「提取音频」快捷指令,小悟空,https://www.icloud.com/shortcuts/0ad9451f59b64b8d82fea38a17df1811,2817,21,4
230,微信支付宝快捷扫码,生活,使用见效果……,小ྂ阿ྂ洋ྂ,https://www.icloud.com/shortcuts/8f2619ef565b4d0da332cd7faff97e26,5232,21,26
231,网盘搜索下载,工具,搜索网盘内容，并高速下载,小脆糖,https://www.icloud.com/shortcuts/8739c1ba0aaf4677a6863db484f0b858,2625,21,4
232,iOS迅雷下载地址,工具,迅雷iOS内测版低调复活！,@Geek-小白,https://www.icloud.com/shortcuts/f2144c3d0e7d42e2a65169c08a24bab6,7765,21,2
233,节假日,生活,以最美的方式，为你呈现节假日倒计时,小悟空,https://www.icloud.com/shortcuts/a0356c57605240bea7d5d9c064c586b2,3605,21,19
234,手持弹幕,工具,手持弹幕，把手机和 iPad 变成 LED 显示屏。,不郑,https://www.icloud.com/shortcuts/6c9b813ef212426b8391c7f8cd18e328,2622,21,7
235,段子来了,娱乐,“生活不只是眼前的苟且，还有段子来了。” ^__^,Marin9090,https://www.icloud.com/shortcuts/d8b29f81a8a44fdab592ffe45b50e9b5,2281,21,4
236,以图搜图 聚合版,工具,选择图片，在搜索引擎搜相关的图片。可选：Google、TinEye、Yandex、搜狗和百度等,CB,https://www.icloud.com/shortcuts/bc94e70f00fb42638b7df0b084f2fc9e,6962,21,15
